condition,randomizer.started,randomizer.stopped,participant,session,date,expName,psychopyVersion,OS,frameRate,begin_exp.started,begin_exp.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.duration,consent.started,consent.stopped,consent_resp.keys,consent_resp.rt,consent_resp.duration,consent2.started,consent2.stopped,consent_resp_2.keys,consent_resp_2.rt,consent_resp_2.duration,consent3.started,consent3.stopped,consent_resp_3.keys,consent_resp_3.rt,consent_resp_3.duration,consent4.started,consent4.stopped,consent_resp_4.keys,consent_resp_4.rt,consent_resp_4.duration,consent5.started,consent5.stopped,consent_resp_5.keys,consent_resp_5.rt,consent_resp_5.duration,consent6.started,consent6.stopped,consent_resp_6.keys,consent_resp_6.rt,consent_resp_6.duration,demographic_questions.started,demographic_questions.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,demo_age.started,demo_age.stopped,textbox.text,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,demo_native_lang.started,demo_native_lang.stopped,textbox_5.text,key_resp_9.keys,key_resp_9.rt,key_resp_9.duration,demo_other_langs.started,demo_other_langs.stopped,textbox_6.text,key_resp_10.keys,key_resp_10.rt,key_resp_10.duration,demo_info.thisRepN,demo_info.thisTrialN,demo_info.thisN,demo_info.thisIndex,demo_info.ran,instructions.started,instructions.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,begin_experiment.started,begin_experiment.stopped,experiment_start_resp.keys,experiment_start_resp.rt,experiment_start_resp.duration,training.started,training.stopped,textbox_7.text,key_resp_18.keys,key_resp_18.rt,key_resp_18.duration,training_2.started,training_2.stopped,clear_screen.started,clear_screen.stopped,training_block.thisRepN,training_block.thisTrialN,training_block.thisN,training_block.thisIndex,training_block.ran,stem,suffix,label,stem_filename,file,filepath,image_size,image_location,audio_files,prod_instr.started,prod_instr.stopped,key_resp_14.keys,key_resp_14.rt,key_resp_14.duration,prod_inst_2.started,prod_inst_2.stopped,key_resp_27.keys,key_resp_27.rt,key_resp_27.duration,big_image_flash.started,big_image_flash.stopped,prod_four_images.started,prod_four_images.stopped,prod_pre.started,prod_pre.stopped,production.started,production.stopped,prod_resp.text,key_resp_15.keys,key_resp_15.rt,key_resp_15.duration,blank_trial.started,blank_trial.stopped,production_block.thisRepN,production_block.thisTrialN,production_block.thisN,production_block.thisIndex,production_block.ran,prod_label,prod_image1,prod_image2,prod_condition,alt_image1,alt_image2,prod_image2_size,alt_image2_size,prod_image2_location,alt_image1_location,alt_image2_location,comp_inst.started,comp_inst.stopped,key_resp_17.keys,key_resp_17.rt,key_resp_17.duration,comp_instructions_cont.started,comp_instructions_cont.stopped,key_resp_19.keys,key_resp_19.rt,key_resp_19.duration,big_image_flash_fc.started,big_image_flash_fc.stopped,fc_flash.started,fc_flash.stopped,fc_pre.started,fc_pre.stopped,forced_choice.started,comp_label1_location,comp_label2_location,forced_choice.stopped,key_resp_16.keys,key_resp_16.rt,key_resp_16.duration,forced_choice_block.thisRepN,forced_choice_block.thisTrialN,forced_choice_block.thisN,forced_choice_block.thisIndex,forced_choice_block.ran,label1,suffix1,label2,suffix2,comp_image,comp_condition_stem,comp_condition_suffix,image1,comp_image_size,comp_image_location,alt_image1_size,comprehension_instructions.started,comprehension_instructions.stopped,key_resp_33.keys,key_resp_33.rt,key_resp_33.duration,comprehension_four_images.started,comprehension_four_images.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,comprehension_loop.thisRepN,comprehension_loop.thisTrialN,comprehension_loop.thisN,comprehension_loop.thisIndex,comprehension_loop.ran,comprehension_label,image2,stem_condition,image3,image4,image1_label,image2_label,image3_label,image4_label,debriefing0.started,debriefing0.stopped,key_resp_29.keys,key_resp_29.rt,key_resp_29.duration,debriefing1.started,debriefing1.stopped,key_resp_28.keys,key_resp_28.rt,key_resp_28.duration,debriefing2.started,debriefing2.stopped,key_resp_30.keys,key_resp_30.rt,key_resp_30.duration,debriefing3.started,debriefing3.stopped,key_resp_31.keys,key_resp_31.rt,key_resp_31.duration,end.started,end.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.duration
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.8835,514.9625,berkonem,"[""b"",""e"",""r"",""k"",""o"",""n"",""e"",""m"",""return""]","[1.3042999999997846,1.3912999999997737,1.4875999999995884,1.5700999999995702,1.6712999999997464,1.8007000000001199,1.8669999999999618,1.9700999999995474,2.0712000000002035]","[null,null,null,null,null,null,null,null,null]",514.9625,515.4589,515.459,515.9558,3,20,92,1,1,berko,nem,berkonem,2,2_dim_sg.PNG,stems_all/2_dim_sg.PNG,,,zara_audio_files/berkonem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.956,520.4551,balnem,"[""b"",""a"",""l"",""n"",""e"",""m"",""return""]","[1.0464000000002898,1.1469999999999345,1.2619999999999436,1.558999999999969,1.6558000000006814,1.7194000000002916,1.8329000000003361]","[null,null,null,null,null,null,null]",520.4552,520.9561,520.9561,521.4557,3,21,93,18,1,bal,shoon,balshoon,1,1_dim_sg.PNG,stems_all/1_dim_sg.PNG,,,zara_audio_files/balshoon.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.4559,525.1143,pipanem,"[""p"",""i"",""p"",""a"",""n"",""e"",""m"",""return""]","[2.702299999999809,2.825799999999731,2.9217999999997346,3.0600999999995793,3.363499999999931,3.4674999999999727,3.568900000000326,3.6509999999999536]","[null,null,null,null,null,null,null,null]",525.1143,525.6109,525.6109,526.1078,3,22,94,4,1,pipa,nem,pipanem,5,5_dim_sg.PNG,stems_all/5_dim_sg.PNG,,,zara_audio_files/pipanem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.1081,527.4985,bal,"[""b"",""a"",""l"",""return""]","[1.0789999999999509,1.1684000000003607,1.2682999999997264,1.3822000000001253]","[null,null,null,null]",527.4985,527.9994,527.9995,528.4959,3,23,95,21,1,bal,none,bal,1,1.PNG,stems_all/1.PNG,,,zara_audio_files/bal.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.4961,532.9963,vorkeneme,"[""v"",""o"",""r"",""k"",""e"",""n"",""e"",""m"",""e"",""return""]","[2.561900000000378,2.77049999999997,2.869000000000028,2.988600000000588,3.090000000000032,3.2621000000006006,3.3523000000008096,3.492700000000241,3.5708000000007587,3.7595000000000027]","[null,null,null,null,null,null,null,null,null,null]",532.9964,533.4962,533.4962,533.9955,4,0,96,9,1,vorke,nem,vorkenem,10,10_dim_sg.PNG,stems_all/10_dim_sg.PNG,,,zara_audio_files/vorkenem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.9957,536.8638,berkodan,"[""b"",""e"",""r"",""k"",""o"",""s"",""i"",""l"",""N/A"",""N/A"",""N/A"",""d"",""a"",""n"",""return""]","[1.0891999999992095,1.1953999999993812,1.2805999999995947,1.3579999999999472,1.432199999999284,1.6247999999998228,1.736299999999801,1.816000000000031,2.1680000000000064,2.3199999999999363,2.480399999999463,2.5920999999996184,2.643000000000029,2.6984999999999673,2.8622999999997774]","[null,null,null,null,null,null,null,null,null,null,null,null,null,null,null]",536.8639,537.363,537.363,537.8627,4,1,97,13,1,berko,dan,berkodan,2,2_2.PNG,stems_all/2_2.PNG,,,zara_audio_files/berkodan.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.8629,541.0023,meronem,"[""m"",""e"",""r"",""o"",""n"",""e"",""m"",""return""]","[2.4500999999996793,2.5338999999994485,2.6450999999996156,2.747000000000071,2.90949999999998,3.000499999999988,3.0931999999992286,3.1337999999998374]","[null,null,null,null,null,null,null,null]",541.0023,541.5063,541.5064,542.0055,4,2,98,11,1,mero,nem,meronem,12,12_dim_sg.PNG,stems_all/12_dim_sg.PNG,,,zara_audio_files/meronem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.0057,545.5921,baninem,"[""b"",""a"",""n"",""i"",""n"",""e"",""m"",""return""]","[2.1763999999993757,2.5335999999996375,2.661199999999212,2.8068999999993594,3.315899999999374,3.4078999999993584,3.48599999999999,3.577199999999266]","[null,null,null,null,null,null,null,null]",545.5922,546.092,546.0921,546.5889,4,3,99,5,1,bani,nem,baninem,6,6_dim_sg.PNG,stems_all/6_dim_sg.PNG,,,zara_audio_files/baninem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546.5892,549.1487,berkosil,"[""b"",""e"",""r"",""k"",""o"",""s"",""i"",""l"",""return""]","[1.3287999999997737,1.3819999999999482,1.4622000000001663,1.5219999999999345,1.6135999999995647,2.127999999999929,2.224900000000275,2.3214000000003807,2.55179999999973]","[null,null,null,null,null,null,null,null,null]",549.1488,549.6506,549.6506,550.1475,4,4,100,16,1,berko,sil,berkosil,2,2_2.PNG,stems_all/2_2.PNG,,,zara_audio_files/berkosil.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.1478,553.6149,balshoon,"[""b"",""a"",""l"",""s"",""N/A"",""s"",""h"",""o"",""o"",""n"",""return""]","[1.498400000000288,1.5907000000001972,1.7189000000003034,1.8354000000003907,2.302500000000009,2.714299999999753,2.8174000000003616,2.951000000000022,3.127499999999941,3.26079999999979,3.4595999999995684]","[null,null,null,null,null,null,null,null,null,null,null]",553.6149,554.1108,554.1108,554.6064,4,5,101,18,1,bal,shoon,balshoon,1,1_dim_sg.PNG,stems_all/1_dim_sg.PNG,,,zara_audio_files/balshoon.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.6066,559.1055,chooln,"[""c"",""h"",""o"",""o"",""l"",""o"",""N/A"",""n""]","[3.0337999999998146,3.221700000000169,3.3428999999994176,3.4955999999996266,3.683499999999981,3.688399999999433,4.255799999999795,4.45579999999984]","[null,null,null,null,null,null,null,null]",559.1055,559.6067,559.6068,560.1035,4,6,102,6,1,chool,nem,choolnem,7,7_dim_sg.PNG,stems_all/7_dim_sg.PNG,,,zara_audio_files/choolnem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.1037,562.8017,kora,"[""k"",""o"",""r"",""a"",""return""]","[2.2482999999998583,2.3602999999998246,2.456399999999462,2.5603999999993903,2.6882000000001653]","[null,null,null,null,null]",562.8017,563.2978,563.2978,563.7947,4,7,103,23,1,kora,none,kora,3,3.PNG,stems_all/3.PNG,,,zara_audio_files/kora.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.7949,566.5651,koranem,"[""k"",""o"",""r"",""a"",""n"",""e"",""m"",""return""]","[1.3078999999994494,1.4180000000000064,1.44829999999979,1.5682000000001608,2.3388999999993985,2.471499999999992,2.5885999999995875,2.76400000000001]","[null,null,null,null,null,null,null,null]",566.5652,567.0641,567.0641,567.5601,4,8,104,2,1,kora,nem,koranem,3,3_dim_sg.PNG,stems_all/3_dim_sg.PNG,,,zara_audio_files/koranem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.5603,570.0925,koradan,"[""k"",""o"",""r"",""a"",""d"",""a"",""n"",""return""]","[1.2052999999997382,1.319299999999771,1.3933999999993603,1.753399999999374,2.1569999999999254,2.255999999999972,2.3457999999998265,2.5219999999999345]","[null,null,null,null,null,null,null,null]",570.0926,570.593,570.5931,571.092,4,9,105,14,1,kora,dan,koradan,3,3_2.PNG,stems_all/3_2.PNG,,,zara_audio_files/koradan.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.0922,572.9171,berko,"[""b"",""e"",""r"",""k"",""o"",""return""]","[1.3934000000002698,1.476099999999633,1.5639000000003307,1.6129000000003089,1.697400000000357,1.8125999999996338]","[null,null,null,null,null,null]",572.9171,573.4162,573.4162,573.9127,4,10,106,22,1,berko,none,berko,2,2.PNG,stems_all/2.PNG,,,zara_audio_files/berko.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.9129,578.4155,berkoshoon,"[""b"",""e"",""r"",""k"",""o"",""s"",""h"",""o"",""o"",""n"",""return""]","[1.0619999999998981,1.1545999999996184,1.23170000000016,1.2827000000000908,1.3547000000000935,1.9785999999995738,2.074700000000121,2.2065999999995256,2.4317999999997255,2.5230999999995447,2.70370000000014]","[null,null,null,null,null,null,null,null,null,null,null]",578.4156,578.9135,578.9135,579.4149,4,11,107,1,1,berko,nem,berkonem,2,2_dim_sg.PNG,stems_all/2_dim_sg.PNG,,,zara_audio_files/berkonem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.4151,581.4582,korashoon,"[""k"",""o"",""r"",""a"",""s"",""h"",""o"",""o"",""n"",""return""]","[1.1026000000006206,1.2054000000003953,1.3023000000007414,1.3691000000005715,1.5812000000001944,1.6513000000007878,1.7268000000008215,1.8783000000007632,1.9753000000007432,2.0359000000004244]","[null,null,null,null,null,null,null,null,null,null]",581.4583,581.9599,581.9599,582.4569,4,12,108,20,1,kora,shoon,korashoon,3,3_dim_sg.PNG,stems_all/3_dim_sg.PNG,,,zara_audio_files/korashoon.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.4571,586.9551,korad,"[""k"",""o"",""r"",""a"",""d"",""a"",""n"",""N/A"",""N/A""]","[1.4853999999994585,1.5883999999994103,1.665700000000129,1.7775999999996657,2.0095999999996366,2.268000000000029,2.4137000000001763,3.5537999999997965,4.1650999999995975]","[null,null,null,null,null,null,null,null,null]",586.9551,587.4568,587.4568,587.955,4,13,109,17,1,kora,sil,korasil,3,3_2.PNG,stems_all/3_2.PNG,,,zara_audio_files/korasil.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.9552,589.2829,bal,"[""b"",""a"",""l"",""return""]","[1.0405999999995856,1.1135000000000446,1.1852999999997564,1.3187999999997828]","[null,null,null,null]",589.283,589.7845,589.7845,590.2814,4,14,110,21,1,bal,none,bal,1,1.PNG,stems_all/1.PNG,,,zara_audio_files/bal.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.2816,592.1311,balsil,"[""b"",""a"",""l"",""s"",""i"",""l"",""return""]","[1.309699999999225,1.360899999999333,1.485299999999711,1.5847999999997455,1.6546999999992522,1.7289999999999281,1.8426999999992404]","[null,null,null,null,null,null,null]",592.1311,592.627,592.627,593.1251,4,15,111,15,1,bal,sil,balsil,1,1_2.PNG,stems_all/1_2.PNG,,,zara_audio_files/balsil.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.1253,597.6223,balnen,"[""b"",""a"",""l"",""n"",""e"",""n"",""return""]","[1.0298999999994294,1.2903999999994085,1.4203999999995176,1.6183999999994967,1.764599999999632,1.8538999999994985,1.95799999999997]","[null,null,null,null,null,null,null]",597.6224,598.1241,598.1241,598.6208,4,16,112,0,1,bal,nem,balnem,1,1_dim_sg.PNG,stems_all/1_dim_sg.PNG,,,zara_audio_files/balnem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.6209,603.1185,,,,,603.1185,603.6152,603.6152,604.1121,4,17,113,3,1,nako,nem,nakonem,4,4_dim_sg.PNG,stems_all/4_dim_sg.PNG,,,zara_audio_files/nakonem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.1123,608.6095,,,,,608.6095,609.1078,609.1078,609.6049,4,18,114,19,1,berko,shoon,berkoshoon,2,2_dim_sg.PNG,stems_all/2_dim_sg.PNG,,,zara_audio_files/berkoshoon.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.6051,614.1021,,,,,614.1022,614.5985,614.5986,615.0946,4,19,115,4,1,pipa,nem,pipanem,5,5_dim_sg.PNG,stems_all/5_dim_sg.PNG,,,zara_audio_files/pipanem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.0948,619.5921,,,,,619.5921,620.0888,620.0888,620.5857,4,20,116,7,1,kudom,nem,kudomnem,8,8_dim_sg.PNG,stems_all/8_dim_sg.PNG,,,zara_audio_files/kudomnem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,60594,201,2025-01-20_16h51.41.759,generalizability_mini,2023.2.2,Win32,169.4915254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.5859,625.0834,,,,,625.0834,625.5801,625.5801,626.0773,4,21,117,10,1,bin,nem,binnem,11,11_dim_sg.PNG,stems_all/11_dim_sg.PNG,,,zara_audio_files/binnem.wav,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
