key_resp_14.rt,alt_image1_location,__experimentName,key_resp_21.rt,experiment_start_resp.rt,key_resp_18.keys,demo_info.thisRepN,key_resp_4.keys,key_resp_11.rt,textbox_7.text,key_resp_14.keys,test_loop.ran,date,key_resp_26.rt,expName,pretraining_plus_test.thisTrialN,condition,consent_resp.keys,key_resp_5.rt,pretraining_loop.ran,prod_label,production_block.ran,key_resp_13.rt,pretraining_loop.thisN,image_size,key_resp_3.rt,test_loop.thisTrialN,key_resp_4.rt,consent_resp.rt,forced_choice_block.thisIndex,textbox_3.text,key_resp_26.keys,prod_condition,image1,label2,key_resp_15.rt,textbox_2.text,alt_image1,filepath,key_resp_17.rt,training_block.thisIndex,pretraining,training_block.thisN,label1,key_resp_15.keys,training_block.thisRepN,demo_info.thisTrialN,production_block.thisRepN,textbox_4.text,key_resp_17.keys,key_resp_21.keys,key_resp_6.keys,production_block.thisIndex,pretraining_loop.thisTrialN,key_resp_18.rt,suffix1,forced_choice_block.thisN,comp_label1_location,demo_info.thisIndex,alt_image2_location,demo_info.ran,key_resp_10.rt,key_resp_22.keys,test_loop.thisIndex,prod_resp.text,pretraining_loop.thisRepN,key_resp_13.keys,suffix2,training_block.thisTrialN,key_resp_23.keys,alt_image2,key_resp_20.rt,pretraining_loop.thisIndex,comp_image_location,textbox_6.text,production_block.thisTrialN,key_resp_24.keys,key_resp_10.keys,forced_choice_block.thisTrialN,key_resp_16.rt,session,prod_image2_size,forced_choice_block.thisRepN,key_resp_20.keys,stem_filename,comp_image,comp_condition_stem,key_resp_5.keys,prod_image2,key_resp_9.rt,comp_image_size,pretraining_plus_test.order,prod_image1,key_resp_7.keys,key_resp_23.rt,psychopyVersion,comp_label2_location,suffix,key_resp_9.keys,key_resp_11.keys,key_resp_22.rt,test_loop.thisN,comp_condition_suffix,textbox_5.text,key_resp_6.rt,key_resp_16.keys,forced_choice_block.ran,demo_info.thisN,textbox.text,__session,alt_image2_size,stem,pretraining_plus_test.thisRepN,test_loop.thisRepN,alt_image1_size,textbox_10.text,__participant,key_resp_8.rt,frameRate,participant,key_resp_8.keys,pretraining_plus_test.thisN,__datetime,file,experiment_start_resp.keys,training_block.ran,OS,pretraining_plus_test.thisIndex,key_resp_24.rt,textbox_9.text,production_block.thisN,pretraining_loop.order,label,pretraining_plus_test.ran,key_resp_3.keys,key_resp_7.rt,prod_image2_location
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,10,,,,stems_all/17.PNG,luckoshoon,,,,,,,,,luckonem,,,,,,,,,,,,nem,15,right,,,,,,,,,,shoon,,,,,,,,,,,15,2.0870000000001028,001,,0,,,stems_all/17_dim_pl.PNG,novel,,,,"['0.20', '0.20']",,,,,2022.2.5,left,,,,,,dim_pl,,,right,1,,,001,,lucko,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,12,,,,stems_all/1.PNG,balsil,,,,,,,,,baldan,,,,,,,,,,,,dan,16,left,,,,,,,,,,sil,,,,,,,,,,,16,5.711000000000013,001,,0,,,stems_all/1_dim_pl.PNG,familiar,,,,"['0.20', '0.20']",,,,,2022.2.5,right,,,,,,dim_pl,,,left,1,,,001,,bal,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,29,,,,stems_all/18.PNG,rundeshoon,,,,,,,,,rundenem,,,,,,,,,,,,nem,17,left,,,,,,,,,,shoon,,,,,,,,,,,17,2.7690000000000055,001,,0,,,stems_all/18_dim_sg.PNG,novel,,,,"['0.20', '0.20']",,,,,2022.2.5,right,,,,,,dim_sg,,,right,1,,,001,,runde,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,22,,,,stems_all/17.PNG,luckodan,,,,,,,,,luckonem,,,,,,,,,,,,nem,18,left,,,,,,,,,,dan,,,,,,,,,,,18,3.3840000000000146,001,,0,,,stems_all/17_dim_sg.PNG,novel,,,,"['0.20', '0.20']",,,,,2022.2.5,right,,,,,,dim_sg,,,left,1,,,001,,lucko,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,35,,,,stems_all/18.PNG,rundenem,,,,,,,,,rundedan,,,,,,,,,,,,dan,19,right,,,,,,,,,,nem,,,,,,,,,,,19,1.5360000000000582,001,,0,,,stems_all/18_2.PNG,novel,,,,"['0.35', '0.35']",,,,,2022.2.5,left,,,,,,big,,,left,1,,,001,,runde,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,38,,,,stems_all/3.PNG,koradan,,,,,,,,,korasil,,,,,,,,,,,,sil,20,right,,,,,,,,,,dan,,,,,,,,,,,20,1.1340000000000146,001,,0,,,stems_all/3_2.PNG,familiar,,,,"['0.35', '0.35']",,,,,2022.2.5,left,,,,,,big,,,left,1,,,001,,kora,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,20,,,,stems_all/3.PNG,koradan,,,,,,,,,koranem,,,,,,,,,,,,nem,21,left,,,,,,,,,,dan,,,,,,,,,,,21,3.975999999999999,001,,0,,,stems_all/3_dim_sg.PNG,familiar,,,,"['0.20', '0.20']",,,,,2022.2.5,right,,,,,,dim_sg,,,left,1,,,001,,kora,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,4,,,,stems_all/17.PNG,luckonem,,,,,,,,,luckodan,,,,,,,,,,,,dan,22,right,,,,,,,,,,nem,,,,,,,,,,,22,5.094999999999914,001,,0,,,stems_all/17_dim_pl.PNG,novel,,,,"['0.20', '0.20']",,,,,2022.2.5,left,,,,,,dim_pl,,,right,1,,,001,,lucko,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,21,,,,stems_all/16.PNG,bassinem,,,,,,,,,bassidan,,,,,,,,,,,,dan,23,right,,,,,,,,,,nem,,,,,,,,,,,23,1.842999999999961,001,,0,,,stems_all/16_dim_sg.PNG,novel,,,,"['0.20', '0.20']",,,,,2022.2.5,left,,,,,,dim_sg,,,right,1,,,001,,bassi,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,39,,,,stems_all/16.PNG,bassisil,,,,,,,,,bassidan,,,,,,,,,,,,dan,24,right,,,,,,,,,,sil,,,,,,,,,,,24,2.9389999999999645,001,,0,,,stems_all/16_2.PNG,novel,,,,"['0.35', '0.35']",,,,,2022.2.5,left,,,,,,big,,,right,1,,,001,,bassi,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,13,,,,stems_all/2.PNG,berkodan,,,,,,,,,berkosil,,,,,,,,,,,,sil,25,left,,,,,,,,,,dan,,,,,,,,,,,25,,001,,0,,,stems_all/2_dim_pl.PNG,familiar,,,,"['0.20', '0.20']",,,,,2022.2.5,right,,,,,,dim_pl,,,,1,,,001,,berko,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,8,,,,stems_all/3.PNG,korashoon,,,,,,,,,koranem,,,,,,,,,,,,nem,26,left,,,,,,,,,,shoon,,,,,,,,,,,26,0.0009999999999763531,001,,0,,,stems_all/3_dim_pl.PNG,familiar,,,,"['0.20', '0.20']",,,,,2022.2.5,right,,,,,,dim_pl,,,left,1,,,001,,kora,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,33,,,,stems_all/16.PNG,bassinem,,,,,,,,,bassidan,,,,,,,,,,,,dan,27,left,,,,,,,,,,nem,,,,,,,,,,,27,1.09699999999998,001,,0,,,stems_all/16_2.PNG,novel,,,,"['0.35', '0.35']",,,,,2022.2.5,right,,,,,,big,,,right,1,,,001,,bassi,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,18,,,,stems_all/1.PNG,baldan,,,,,,,,,balnem,,,,,,,,,,,,nem,28,right,,,,,,,,,,dan,,,,,,,,,,,28,,001,,0,,,stems_all/1_dim_sg.PNG,familiar,,,,"['0.20', '0.20']",,,,,2022.2.5,left,,,,,,dim_sg,,,,1,,,001,,bal,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,40,,,,stems_all/17.PNG,luckodan,,,,,,,,,luckosil,,,,,,,,,,,,sil,29,left,,,,,,,,,,dan,,,,,,,,,,,29,4.934999999999945,001,,0,,,stems_all/17_2.PNG,novel,,,,"['0.35', '0.35']",,,,,2022.2.5,right,,,,,,big,,,right,1,,,001,,lucko,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,32,,,,stems_all/3.PNG,koradan,,,,,,,,,koranem,,,,,,,,,,,,nem,30,left,,,,,,,,,,dan,,,,,,,,,,,30,4.155000000000086,001,,0,,,stems_all/3_2.PNG,familiar,,,,"['0.35', '0.35']",,,,,2022.2.5,right,,,,,,big,,,left,1,,,001,,kora,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,25,,,,stems_all/2.PNG,berkoshoon,,,,,,,,,berkonem,,,,,,,,,,,,nem,31,right,,,,,,,,,,shoon,,,,,,,,,,,31,2.437000000000012,001,,0,,,stems_all/2_dim_sg.PNG,familiar,,,,"['0.20', '0.20']",,,,,2022.2.5,left,,,,,,dim_sg,,,right,1,,,001,,berko,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,6,,,,stems_all/1.PNG,balshoon,,,,,,,,,balnem,,,,,,,,,,,,nem,32,left,,,,,,,,,,shoon,,,,,,,,,,,32,1.8289999999999509,001,,0,,,stems_all/1_dim_pl.PNG,familiar,,,,"['0.20', '0.20']",,,,,2022.2.5,right,,,,,,dim_pl,,,right,1,,,001,,bal,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,19,,,,stems_all/2.PNG,berkonem,,,,,,,,,berkodan,,,,,,,,,,,,dan,33,left,,,,,,,,,,nem,,,,,,,,,,,33,1.5329999999999018,001,,0,,,stems_all/2_dim_sg.PNG,familiar,,,,"['0.20', '0.20']",,,,,2022.2.5,right,,,,,,dim_sg,,,right,1,,,001,,berko,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,28,,,,stems_all/17.PNG,luckonem,,,,,,,,,luckoshoon,,,,,,,,,,,,shoon,34,right,,,,,,,,,,nem,,,,,,,,,,,34,1.22300000000007,001,,0,,,stems_all/17_dim_sg.PNG,novel,,,,"['0.20', '0.20']",,,,,2022.2.5,left,,,,,,dim_sg,,,right,1,,,001,,lucko,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,37,,,,stems_all/2.PNG,berkosil,,,,,,,,,berkodan,,,,,,,,,,,,dan,35,left,,,,,,,,,,sil,,,,,,,,,,,35,0.7369999999999663,001,,0,,,stems_all/2_2.PNG,familiar,,,,"['0.35', '0.35']",,,,,2022.2.5,right,,,,,,big,,,right,1,,,001,,berko,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,23,,,,stems_all/18.PNG,rundenem,,,,,,,,,rundedan,,,,,,,,,,,,dan,36,left,,,,,,,,,,nem,,,,,,,,,,,36,1.1030000000000655,001,,0,,,stems_all/18_dim_sg.PNG,novel,,,,"['0.20', '0.20']",,,,,2022.2.5,right,,,,,,dim_sg,,,right,1,,,001,,runde,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,17,,,,stems_all/18.PNG,rundedan,,,,,,,,,rundesil,,,,,,,,,,,,sil,37,left,,,,,,,,,,dan,,,,,,,,,,,37,0.56899999999996,001,,0,,,stems_all/18_dim_pl.PNG,novel,,,,"['0.20', '0.20']",,,,,2022.2.5,right,,,,,,dim_pl,,,right,1,,,001,,runde,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,14,,,,stems_all/3.PNG,korasil,,,,,,,,,koradan,,,,,,,,,,,,dan,38,left,,,,,,,,,,sil,,,,,,,,,,,38,1.0190000000000055,001,,0,,,stems_all/3_dim_pl.PNG,familiar,,,,"['0.20', '0.20']",,,,,2022.2.5,right,,,,,,dim_pl,,,right,1,,,001,,kora,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,30,,,,stems_all/1.PNG,baldan,,,,,,,,,balnem,,,,,,,,,,,,nem,39,left,,,,,,,,,,dan,,,,,,,,,,,39,0.06299999999998818,001,,0,,,stems_all/1_2.PNG,familiar,,,,"['0.35', '0.35']",,,,,2022.2.5,right,,,,,,big,,,right,1,,,001,,bal,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,16,,,,stems_all/17.PNG,luckosil,,,,,,,,,luckodan,,,,,,,,,,,,dan,40,right,,,,,,,,,,sil,,,,,,,,,,,40,0.006999999999948159,001,,0,,,stems_all/17_dim_pl.PNG,novel,,,,"['0.20', '0.20']",,,,,2022.2.5,left,,,,,,dim_pl,,,right,1,,,001,,lucko,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,36,,,,stems_all/1.PNG,baldan,,,,,,,,,balsil,,,,,,,,,,,,sil,41,right,,,,,,,,,,dan,,,,,,,,,,,41,0.05999999999994543,001,,0,,,stems_all/1_2.PNG,familiar,,,,"['0.35', '0.35']",,,,,2022.2.5,left,,,,,,big,,,right,1,,,001,,bal,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,,,,,,,,,,,,,2022.2.5,,,,,,,,,,,,,,001,,,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-26_16h57.04.114,,generalizability,,,,,,,,1.1059999999999945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,,,,,,,,,,,,,,001,,,,,,,,,,,,,,,2022.2.5,,,,,,,,,,,,,,001,,,,,,,039170,,52.63157894736842,039170,,,2023-09-26_16h53.24.544,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,,,,,2023-09-27_08h23.44.175,,generalizability,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,,,,,,,,,,,,,2022.2.5,,,,,,,,,,,,,,001,,,,,,,372047,,62.5,372047,,,2023-09-27_08h23.25.486,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,,,1.7240000000000002,,,,2023-09-27_08h23.44.175,,generalizability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,,,,,,,,,,,,,2022.2.5,,,,space,,,,,,,,,,001,,,,,,,372047,,62.5,372047,,,2023-09-27_08h23.25.486,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,,0,,,,,,2023-09-27_08h23.44.175,,generalizability,,,space,3.094000000000001,,,,,,,0.4450000000000003,,,0.8860000000000063,,"

",,,,,,"

",,,,,,,,,,0,,"

",,,return,,,,,,,0,,1,0.4469999999999992,,,,,,,,,,,,,"

",,,return,,,001,,,,,,,return,,0.3240000000000016,,,,return,,2022.2.5,,,return,,,,,"

",0.23799999999999955,,,0,"

",001,,,,,,,372047,0.3379999999999974,62.5,372047,return,,2023-09-27_08h23.25.486,,,,MacIntel,,,,,,,,space,0.2579999999999991,
﻿,,generalizability,,,,,space,,,,,2023-09-27_08h23.44.175,,generalizability,,,,,,,,,,,,,2.361000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,,,,,,,,,,,,,2022.2.5,,,,,,,,,,,,,,001,,,,,,,372047,,62.5,372047,,,2023-09-27_08h23.25.486,,,,MacIntel,,,,,,,,,,
﻿,,generalizability,,1.1189999999999998,,,,,,,,2023-09-27_08h23.44.175,,generalizability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,001,,,,,,,,,,,,,,,2022.2.5,,,,,,,,,,,,,,001,,,,,,,372047,,62.5,372047,,,2023-09-27_08h23.25.486,,space,,MacIntel,,,,,,,,,,
﻿,,generalizability,,,m,,,,berkonem,,,2023-09-27_08h23.44.175,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/2_dim_sg.PNG,,16,,0,,,0,,,,,,,,,2.4330000000000034,,,,,,,,,,,,,,0,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,berko,,,,,372047,,62.5,372047,,,2023-09-27_08h23.25.486,2_dim_sg.PNG,,1,MacIntel,,,,,,berkonem,,,,
﻿,,generalizability,,,n,,,,vorkedan,,,2023-09-27_08h23.44.175,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/10_2.PNG,,9,,1,,,0,,,,,,,,,2.7989999999999924,,,,,,,,,,,,,,1,,,,,,,,,,,,001,,,,10,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,vorke,,,,,372047,,62.5,372047,,,2023-09-27_08h23.25.486,10_2.PNG,,1,MacIntel,,,,,,vorkedan,,,,
﻿,,generalizability,,,n,,,,baldan,,,2023-09-27_08h23.44.175,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/1_2.PNG,,0,,2,,,0,,,,,,,,,2.069999999999993,,,,,,,,,,,,,,2,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,bal,,,,,372047,,62.5,372047,,,2023-09-27_08h23.25.486,1_2.PNG,,1,MacIntel,,,,,,baldan,,,,
﻿,,generalizability,,,n,,,,merodan,,,2023-09-27_08h23.44.175,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/12_2.PNG,,11,,3,,,0,,,,,,,,,2.040999999999997,,,,,,,,,,,,,,3,,,,,,,,,,,,001,,,,12,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,mero,,,,,372047,,62.5,372047,,,2023-09-27_08h23.25.486,12_2.PNG,,1,MacIntel,,,,,,merodan,,,,
﻿,,generalizability,,,m,,,,koranem,,,2023-09-27_08h23.44.175,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/3_dim_sg.PNG,,20,,4,,,0,,,,,,,,,2.182000000000002,,,,,,,,,,,,,,4,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,kora,,,,,372047,,62.5,372047,,,2023-09-27_08h23.25.486,3_dim_sg.PNG,,1,MacIntel,,,,,,koranem,,,,
﻿,,generalizability,,,n,,,,chooldan,,,2023-09-27_08h23.44.175,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/7_2.PNG,,6,,5,,,0,,,,,,,,,2.587999999999994,,,,,,,,,,,,,,5,,,,,,,,,,,,001,,,,7,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,chool,,,,,372047,,62.5,372047,,,2023-09-27_08h23.25.486,7_2.PNG,,1,MacIntel,,,,,,chooldan,,,,
﻿,,generalizability,,,m,,,,balnem,,,2023-09-27_08h23.44.175,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/1_dim_sg.PNG,,14,,6,,,0,,,,,,,,,1.7379999999999995,,,,,,,,,,,,,,6,,,,,,,,,,,,001,,,,1,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,bal,,,,,372047,,62.5,372047,,,2023-09-27_08h23.25.486,1_dim_sg.PNG,,1,MacIntel,,,,,,balnem,,,,
﻿,,generalizability,,,n,,,,  berkodan,,,2023-09-27_08h23.44.175,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/2_2.PNG,,1,,7,,,0,,,,,,,,,5.325999999999993,,,,,,,,,,,,,,7,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,berko,,,,,372047,,62.5,372047,,,2023-09-27_08h23.25.486,2_2.PNG,,1,MacIntel,,,,,,berkodan,,,,
﻿,,generalizability,,,n,,,,"
bindan",,,2023-09-27_08h23.44.175,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/11_2.PNG,,10,,8,,,0,,,,,,,,,3.186000000000007,,,,,,,,,,,,,,8,,,,,,,,,,,,001,,,,11,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,bin,,,,,372047,,62.5,372047,,,2023-09-27_08h23.25.486,11_2.PNG,,1,MacIntel,,,,,,bindan,,,,
﻿,,generalizability,,,n,,,,ostodan,,,2023-09-27_08h23.44.175,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/9_2.PNG,,8,,9,,,0,,,,,,,,,8.12599999999999,,,,,,,,,,,,,,9,,,,,,,,,,,,001,,,,9,,,,,,,,,,,2022.2.5,,dan,,,,,,,,,,,,001,,osto,,,,,372047,,62.5,372047,,,2023-09-27_08h23.25.486,9_2.PNG,,1,MacIntel,,,,,,ostodan,,,,
﻿,,generalizability,,,m,,,,koranem,,,2023-09-27_08h23.44.175,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/3_dim_sg.PNG,,22,,10,,,0,,,,,,,,,2.4690000000000083,,,,,,,,,,,,,,10,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,kora,,,,,372047,,62.5,372047,,,2023-09-27_08h23.25.486,3_dim_sg.PNG,,1,MacIntel,,,,,,koranem,,,,
﻿,,generalizability,,,m,,,,berkonem,,,2023-09-27_08h23.44.175,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/2_dim_sg.PNG,,19,,11,,,0,,,,,,,,,2.0729999999999933,,,,,,,,,,,,,,11,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,nem,,,,,,,,,,,,001,,berko,,,,,372047,,62.5,372047,,,2023-09-27_08h23.25.486,2_dim_sg.PNG,,1,MacIntel,,,,,,berkonem,,,,
﻿,,generalizability,,,l,,,,korasil,,,2023-09-27_08h23.44.175,,generalizability,,,,,,,,,,"['0.35', '0.35']",,,,,,,,,,,,,,stems_all/3_2.PNG,,26,,12,,,0,,,,,,,,,2.1470000000000056,,,,,,,,,,,,,,12,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,sil,,,,,,,,,,,,001,,kora,,,,,372047,,62.5,372047,,,2023-09-27_08h23.25.486,3_2.PNG,,1,MacIntel,,,,,,korasil,,,,
﻿,,generalizability,,,n,,,,korashoon,,,2023-09-27_08h23.44.175,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/3_dim_sg.PNG,,29,,13,,,0,,,,,,,,,4.0390000000000015,,,,,,,,,,,,,,13,,,,,,,,,,,,001,,,,3,,,,,,,,,,,2022.2.5,,shoon,,,,,,,,,,,,001,,kora,,,,,372047,,62.5,372047,,,2023-09-27_08h23.25.486,3_dim_sg.PNG,,1,MacIntel,,,,,,korashoon,,,,
﻿,,generalizability,,,n,,,,berkoshoon,,,2023-09-27_08h23.44.175,,generalizability,,,,,,,,,,"['0.20', '0.20']",,,,,,,,,,,,,,stems_all/2_dim_sg.PNG,,28,,14,,,0,,,,,,,,,2.6809999999999974,,,,,,,,,,,,,,14,,,,,,,,,,,,001,,,,2,,,,,,,,,,,2022.2.5,,shoon,,,,,,,,,,,,001,,berko,,,,,372047,,62.5,372047,,,2023-09-27_08h23.25.486,2_dim_sg.PNG,,1,MacIntel,,,,,,berkoshoon,,,,
