participant,date,condition,age,native_lang,other_langs,prod_stem,prod_suffix,prod_condition,prod_resp
916209,3/3/2025,4,,,,mero,dim_pl,novel,meroshoon
916209,3/3/2025,4,,,,bal,dim_pl,familiar,balsil
916209,3/3/2025,4,,,,kora,dim_pl,familiar,
916209,3/3/2025,4,,,,pil,dim_pl,novel,
916209,3/3/2025,4,,,,shinti,dim_pl,novel,
916209,3/3/2025,4,,,,berko,dim_pl,familiar,berkosil
916209,3/3/2025,4,,,,mero,dim_pl,novel,merosil
916209,3/3/2025,4,,,,pil,dim_pl,novel,pilsil
916209,3/3/2025,4,,,,berko,dim_pl,familiar,berkosil
916209,3/3/2025,4,,,,kora,dim_pl,familiar,korasil
916209,3/3/2025,4,,,,bal,dim_pl,familiar,balsil
916209,3/3/2025,4,,,,shinti,dim_pl,novel,
916209,3/3/2025,4,,,,shinti,dim_pl,novel,shintisil
916209,3/3/2025,4,,,,mero,dim_pl,novel,merosil
916209,3/3/2025,4,,,,kora,dim_pl,familiar,korasil
916209,3/3/2025,4,,,,berko,dim_pl,familiar,berkosil
916209,3/3/2025,4,,,,pil,dim_pl,novel,pilsil
916209,3/3/2025,4,,,,bal,dim_pl,familiar,balsil
916209,3/3/2025,4,,,,shinti,dim_pl,novel,shintisil
916209,3/3/2025,4,,,,bal,dim_pl,familiar,balsil
916209,3/3/2025,4,,,,pil,dim_pl,novel,
916209,3/3/2025,4,,,,kora,dim_pl,familiar,korasil
916209,3/3/2025,4,,,,berko,dim_pl,familiar,berkosil
916209,3/3/2025,4,,,,mero,dim_pl,novel,
411030,3/3/2025,5,,,,bal,dim_pl,familiar,baldan
411030,3/3/2025,5,,,,mero,dim_pl,novel,merodan
411030,3/3/2025,5,,,,pil,dim_pl,novel,pildan
411030,3/3/2025,5,,,,kora,dim_pl,familiar,koradan
411030,3/3/2025,5,,,,berko,dim_pl,familiar,berkodan
411030,3/3/2025,5,,,,shinti,dim_pl,novel,shintidan
411030,3/3/2025,5,,,,berko,dim_pl,familiar,berkodan
411030,3/3/2025,5,,,,pil,dim_pl,novel,pildan
411030,3/3/2025,5,,,,kora,dim_pl,familiar,koradan
411030,3/3/2025,5,,,,bal,dim_pl,familiar,baldan
411030,3/3/2025,5,,,,shinti,dim_pl,novel,shintidan
411030,3/3/2025,5,,,,mero,dim_pl,novel,merodan
411030,3/3/2025,5,,,,pil,dim_pl,novel,pildan
411030,3/3/2025,5,,,,kora,dim_pl,familiar,koradan
411030,3/3/2025,5,,,,mero,dim_pl,novel,meronem
411030,3/3/2025,5,,,,berko,dim_pl,familiar,berkonem
411030,3/3/2025,5,,,,bal,dim_pl,familiar,balnem
411030,3/3/2025,5,,,,shinti,dim_pl,novel,shintinem
411030,3/3/2025,5,,,,bal,dim_pl,familiar,balnem
411030,3/3/2025,5,,,,mero,dim_pl,novel,meronem
411030,3/3/2025,5,,,,pil,dim_pl,novel,meronem
411030,3/3/2025,5,,,,berko,dim_pl,familiar,berkonem
411030,3/3/2025,5,,,,kora,dim_pl,familiar,koranem
411030,3/3/2025,5,,,,shinti,dim_pl,novel,shintinem
669582,3/3/2025,1,,,,pil,dim_pl,novel,pildan
669582,3/3/2025,1,,,,mero,dim_pl,novel,merodan
669582,3/3/2025,1,,,,bal,dim_pl,familiar,balnem
669582,3/3/2025,1,,,,berko,dim_pl,familiar,berkodan
669582,3/3/2025,1,,,,shinti,dim_pl,novel,shintinem
669582,3/3/2025,1,,,,kora,dim_pl,familiar,koranem
669582,3/3/2025,1,,,,bal,dim_pl,familiar,baldan
669582,3/3/2025,1,,,,berko,dim_pl,familiar,berkonem
669582,3/3/2025,1,,,,shinti,dim_pl,novel,shintinem
669582,3/3/2025,1,,,,mero,dim_pl,novel,merodan
669582,3/3/2025,1,,,,pil,dim_pl,novel,pilodan
669582,3/3/2025,1,,,,kora,dim_pl,familiar,koranem
669582,3/3/2025,1,,,,kora,dim_pl,familiar,koranem
669582,3/3/2025,1,,,,bal,dim_pl,familiar,baladan
669582,3/3/2025,1,,,,shinti,dim_pl,novel,shitinem
669582,3/3/2025,1,,,,mero,dim_pl,novel,merodan
669582,3/3/2025,1,,,,pil,dim_pl,novel,pilidan
669582,3/3/2025,1,,,,berko,dim_pl,familiar,berkonem
669582,3/3/2025,1,,,,mero,dim_pl,novel,merodan
669582,3/3/2025,1,,,,kora,dim_pl,familiar,koradan
669582,3/3/2025,1,,,,shinti,dim_pl,novel,shitinem
669582,3/3/2025,1,,,,bal,dim_pl,familiar,balanem
669582,3/3/2025,1,,,,pil,dim_pl,novel,pilonem
669582,3/3/2025,1,,,,berko,dim_pl,familiar,berkodan
849639,3/3/2025,5,,,,bal,dim_pl,familiar,
849639,3/3/2025,5,,,,mero,dim_pl,novel,meronem
849639,3/3/2025,5,,,,pil,dim_pl,novel,
849639,3/3/2025,5,,,,shinti,dim_pl,novel,
849639,3/3/2025,5,,,,kora,dim_pl,familiar,
849639,3/3/2025,5,,,,berko,dim_pl,familiar,berkonem
849639,3/3/2025,5,,,,shinti,dim_pl,novel,
849639,3/3/2025,5,,,,mero,dim_pl,novel,
849639,3/3/2025,5,,,,berko,dim_pl,familiar,berkonem
849639,3/3/2025,5,,,,pil,dim_pl,novel,
849639,3/3/2025,5,,,,bal,dim_pl,familiar,
849639,3/3/2025,5,,,,kora,dim_pl,familiar,
849639,3/3/2025,5,,,,kora,dim_pl,familiar,
849639,3/3/2025,5,,,,mero,dim_pl,novel,
849639,3/3/2025,5,,,,bal,dim_pl,familiar,
849639,3/3/2025,5,,,,berko,dim_pl,familiar,berkonem
849639,3/3/2025,5,,,,pil,dim_pl,novel,
849639,3/3/2025,5,,,,shinti,dim_pl,novel,
849639,3/3/2025,5,,,,bal,dim_pl,familiar,
849639,3/3/2025,5,,,,pil,dim_pl,novel,
849639,3/3/2025,5,,,,mero,dim_pl,novel,
849639,3/3/2025,5,,,,kora,dim_pl,familiar,
849639,3/3/2025,5,,,,berko,dim_pl,familiar,berkonem
849639,3/3/2025,5,,,,shinti,dim_pl,novel,
961820,3/3/2025,5,,,,shinti,dim_pl,novel,
961820,3/3/2025,5,,,,bal,dim_pl,familiar,
961820,3/3/2025,5,,,,kora,dim_pl,familiar,
961820,3/3/2025,5,,,,pil,dim_pl,novel,
961820,3/3/2025,5,,,,mero,dim_pl,novel,
961820,3/3/2025,5,,,,berko,dim_pl,familiar,
961820,3/3/2025,5,,,,shinti,dim_pl,novel,
961820,3/3/2025,5,,,,mero,dim_pl,novel,
961820,3/3/2025,5,,,,bal,dim_pl,familiar,
961820,3/3/2025,5,,,,pil,dim_pl,novel,
961820,3/3/2025,5,,,,berko,dim_pl,familiar,
961820,3/3/2025,5,,,,kora,dim_pl,familiar,
961820,3/3/2025,5,,,,pil,dim_pl,novel,
961820,3/3/2025,5,,,,mero,dim_pl,novel,
961820,3/3/2025,5,,,,kora,dim_pl,familiar,
961820,3/3/2025,5,,,,bal,dim_pl,familiar,
961820,3/3/2025,5,,,,shinti,dim_pl,novel,
961820,3/3/2025,5,,,,berko,dim_pl,familiar,
961820,3/3/2025,5,,,,pil,dim_pl,novel,
961820,3/3/2025,5,,,,shinti,dim_pl,novel,
961820,3/3/2025,5,,,,berko,dim_pl,familiar,
961820,3/3/2025,5,,,,bal,dim_pl,familiar,
961820,3/3/2025,5,,,,kora,dim_pl,familiar,
961820,3/3/2025,5,,,,mero,dim_pl,novel,
375898,3/3/2025,4,,,,mero,dim_pl,novel,meronem
375898,3/3/2025,4,,,,bal,dim_pl,familiar,balsil
375898,3/3/2025,4,,,,kora,dim_pl,familiar,korasil
375898,3/3/2025,4,,,,pil,dim_pl,novel,pilsil
375898,3/3/2025,4,,,,berko,dim_pl,familiar,berkosil
375898,3/3/2025,4,,,,shinti,dim_pl,novel,shintisil
375898,3/3/2025,4,,,,berko,dim_pl,familiar,berkosil
375898,3/3/2025,4,,,,kora,dim_pl,familiar,korasil
375898,3/3/2025,4,,,,mero,dim_pl,novel,merosil
375898,3/3/2025,4,,,,shinti,dim_pl,novel,shintisil
375898,3/3/2025,4,,,,pil,dim_pl,novel,pilsil
375898,3/3/2025,4,,,,bal,dim_pl,familiar,balsil
375898,3/3/2025,4,,,,mero,dim_pl,novel,merosil
375898,3/3/2025,4,,,,shinti,dim_pl,novel,shintisil
375898,3/3/2025,4,,,,pil,dim_pl,novel,pilsil
375898,3/3/2025,4,,,,kora,dim_pl,familiar,korasil
375898,3/3/2025,4,,,,berko,dim_pl,familiar,berkosil
375898,3/3/2025,4,,,,bal,dim_pl,familiar,balsil
375898,3/3/2025,4,,,,berko,dim_pl,familiar,berkosil
375898,3/3/2025,4,,,,mero,dim_pl,novel,merosil
375898,3/3/2025,4,,,,shinti,dim_pl,novel,shintisil
375898,3/3/2025,4,,,,kora,dim_pl,familiar,korasil
375898,3/3/2025,4,,,,pil,dim_pl,novel,pilsil
375898,3/3/2025,4,,,,bal,dim_pl,familiar,balsil
519471,3/3/2025,5,,,,pil,dim_pl,novel,pilies
519471,3/3/2025,5,,,,shinti,dim_pl,novel,shinti
519471,3/3/2025,5,,,,berko,dim_pl,familiar,berkosil
519471,3/3/2025,5,,,,bal,dim_pl,familiar,balsil
519471,3/3/2025,5,,,,mero,dim_pl,novel,
519471,3/3/2025,5,,,,kora,dim_pl,familiar,
519471,3/3/2025,5,,,,mero,dim_pl,novel,
519471,3/3/2025,5,,,,bal,dim_pl,familiar,berkonem
519471,3/3/2025,5,,,,berko,dim_pl,familiar,berkosil
519471,3/3/2025,5,,,,shinti,dim_pl,novel,
519471,3/3/2025,5,,,,kora,dim_pl,familiar,korasil
519471,3/3/2025,5,,,,pil,dim_pl,novel,pilsil
519471,3/3/2025,5,,,,shinti,dim_pl,novel,
519471,3/3/2025,5,,,,kora,dim_pl,familiar,
519471,3/3/2025,5,,,,bal,dim_pl,familiar,balsil
519471,3/3/2025,5,,,,mero,dim_pl,novel,
519471,3/3/2025,5,,,,pil,dim_pl,novel,pilnem
519471,3/3/2025,5,,,,berko,dim_pl,familiar,berkosil
519471,3/3/2025,5,,,,kora,dim_pl,familiar,korasil
519471,3/3/2025,5,,,,mero,dim_pl,novel,
519471,3/3/2025,5,,,,bal,dim_pl,familiar,
519471,3/3/2025,5,,,,shinti,dim_pl,novel,
519471,3/3/2025,5,,,,pil,dim_pl,novel,
519471,3/3/2025,5,,,,berko,dim_pl,familiar,
524572,3/3/2025,1,,,,kora,dim_pl,familiar,
524572,3/3/2025,1,,,,pil,dim_pl,novel,pildan
524572,3/3/2025,1,,,,mero,dim_pl,novel,merodan
524572,3/3/2025,1,,,,shinti,dim_pl,novel,shintidan
524572,3/3/2025,1,,,,bal,dim_pl,familiar,baldan
524572,3/3/2025,1,,,,berko,dim_pl,familiar,berkodan
524572,3/3/2025,1,,,,pil,dim_pl,novel,
524572,3/3/2025,1,,,,mero,dim_pl,novel,meronem
524572,3/3/2025,1,,,,bal,dim_pl,familiar,balsil
524572,3/3/2025,1,,,,kora,dim_pl,familiar,koranem
524572,3/3/2025,1,,,,shinti,dim_pl,novel,shintidan
524572,3/3/2025,1,,,,berko,dim_pl,familiar,berkosil
524572,3/3/2025,1,,,,bal,dim_pl,familiar,balsil
524572,3/3/2025,1,,,,kora,dim_pl,familiar,korasil
524572,3/3/2025,1,,,,berko,dim_pl,familiar,berkodan
524572,3/3/2025,1,,,,shinti,dim_pl,novel,shintisil
524572,3/3/2025,1,,,,pil,dim_pl,novel,pilsil
524572,3/3/2025,1,,,,mero,dim_pl,novel,merosil
524572,3/3/2025,1,,,,mero,dim_pl,novel,merosil
524572,3/3/2025,1,,,,kora,dim_pl,familiar,korasil
524572,3/3/2025,1,,,,shinti,dim_pl,novel,shintisil
524572,3/3/2025,1,,,,pil,dim_pl,novel,pilsil
524572,3/3/2025,1,,,,berko,dim_pl,familiar,berkosil
524572,3/3/2025,1,,,,bal,dim_pl,familiar,balsil
770478,3/3/2025,2,,,,kora,dim_pl,familiar,
770478,3/3/2025,2,,,,berko,dim_pl,familiar,
770478,3/3/2025,2,,,,pil,dim_pl,novel,
770478,3/3/2025,2,,,,shinti,dim_pl,novel,
770478,3/3/2025,2,,,,mero,dim_pl,novel,
770478,3/3/2025,2,,,,bal,dim_pl,familiar,
770478,3/3/2025,2,,,,bal,dim_pl,familiar,
770478,3/3/2025,2,,,,pil,dim_pl,novel,
770478,3/3/2025,2,,,,berko,dim_pl,familiar,
770478,3/3/2025,2,,,,mero,dim_pl,novel,
770478,3/3/2025,2,,,,kora,dim_pl,familiar,
770478,3/3/2025,2,,,,shinti,dim_pl,novel,
770478,3/3/2025,2,,,,kora,dim_pl,familiar,
770478,3/3/2025,2,,,,mero,dim_pl,novel,
770478,3/3/2025,2,,,,pil,dim_pl,novel,
770478,3/3/2025,2,,,,shinti,dim_pl,novel,
770478,3/3/2025,2,,,,berko,dim_pl,familiar,
770478,3/3/2025,2,,,,bal,dim_pl,familiar,
770478,3/3/2025,2,,,,kora,dim_pl,familiar,
770478,3/3/2025,2,,,,berko,dim_pl,familiar,
770478,3/3/2025,2,,,,pil,dim_pl,novel,
770478,3/3/2025,2,,,,mero,dim_pl,novel,
770478,3/3/2025,2,,,,shinti,dim_pl,novel,
770478,3/3/2025,2,,,,bal,dim_pl,familiar,
728095,3/3/2025,4,,,,shinti,dim_pl,novel,shintidan
728095,3/3/2025,4,,,,kora,dim_pl,familiar,korasil
728095,3/3/2025,4,,,,pil,dim_pl,novel,pildan
728095,3/3/2025,4,,,,bal,dim_pl,familiar,baldan
728095,3/3/2025,4,,,,mero,dim_pl,novel,merodan
728095,3/3/2025,4,,,,berko,dim_pl,familiar,berkosil
728095,3/3/2025,4,,,,kora,dim_pl,familiar,korasil
728095,3/3/2025,4,,,,pil,dim_pl,novel,pildan
728095,3/3/2025,4,,,,shinti,dim_pl,novel,shintidan
728095,3/3/2025,4,,,,bal,dim_pl,familiar,balsil
728095,3/3/2025,4,,,,berko,dim_pl,familiar,berkosil
728095,3/3/2025,4,,,,mero,dim_pl,novel,merosil
728095,3/3/2025,4,,,,mero,dim_pl,novel,merosil
728095,3/3/2025,4,,,,kora,dim_pl,familiar,korasil
728095,3/3/2025,4,,,,pil,dim_pl,novel,pilsil
728095,3/3/2025,4,,,,shinti,dim_pl,novel,shintidan
728095,3/3/2025,4,,,,bal,dim_pl,familiar,baldan
728095,3/3/2025,4,,,,berko,dim_pl,familiar,berkosil
728095,3/3/2025,4,,,,shinti,dim_pl,novel,shintisil
728095,3/3/2025,4,,,,bal,dim_pl,familiar,balsil
728095,3/3/2025,4,,,,berko,dim_pl,familiar,berkosil
728095,3/3/2025,4,,,,pil,dim_pl,novel,pilsil
728095,3/3/2025,4,,,,kora,dim_pl,familiar,korasil
728095,3/3/2025,4,,,,mero,dim_pl,novel,merosil
484560,3/3/2025,1,,,,mero,dim_pl,novel,merodan
484560,3/3/2025,1,,,,kora,dim_pl,familiar,koradan
484560,3/3/2025,1,,,,pil,dim_pl,novel,pipadan
484560,3/3/2025,1,,,,bal,dim_pl,familiar,balsil
484560,3/3/2025,1,,,,berko,dim_pl,familiar,berkonem
484560,3/3/2025,1,,,,shinti,dim_pl,novel,shintidan
484560,3/3/2025,1,,,,pil,dim_pl,novel,pilidan
484560,3/3/2025,1,,,,kora,dim_pl,familiar,koranem
484560,3/3/2025,1,,,,berko,dim_pl,familiar,berkonem
484560,3/3/2025,1,,,,bal,dim_pl,familiar,balsil
484560,3/3/2025,1,,,,shinti,dim_pl,novel,shintidan
484560,3/3/2025,1,,,,mero,dim_pl,novel,merodan
484560,3/3/2025,1,,,,kora,dim_pl,familiar,koranem
484560,3/3/2025,1,,,,pil,dim_pl,novel,piladan
484560,3/3/2025,1,,,,mero,dim_pl,novel,merodan
484560,3/3/2025,1,,,,shinti,dim_pl,novel,shintinem
484560,3/3/2025,1,,,,bal,dim_pl,familiar,balsil
484560,3/3/2025,1,,,,berko,dim_pl,familiar,berkonem
484560,3/3/2025,1,,,,shinti,dim_pl,novel,shintinem
484560,3/3/2025,1,,,,berko,dim_pl,familiar,berkonem
484560,3/3/2025,1,,,,bal,dim_pl,familiar,balsil
484560,3/3/2025,1,,,,pil,dim_pl,novel,pilanem
484560,3/3/2025,1,,,,kora,dim_pl,familiar,koranem
484560,3/3/2025,1,,,,mero,dim_pl,novel,pilanem
297492,3/3/2025,3,,,,pil,dim_pl,novel,
297492,3/3/2025,3,,,,bal,dim_pl,familiar,balsil
297492,3/3/2025,3,,,,shinti,dim_pl,novel,shintsil
297492,3/3/2025,3,,,,mero,dim_pl,novel,merosil
297492,3/3/2025,3,,,,berko,dim_pl,familiar,berkoshoon
297492,3/3/2025,3,,,,kora,dim_pl,familiar,korasil
297492,3/3/2025,3,,,,pil,dim_pl,novel,pilsil
297492,3/3/2025,3,,,,berko,dim_pl,familiar,
297492,3/3/2025,3,,,,mero,dim_pl,novel,
297492,3/3/2025,3,,,,bal,dim_pl,familiar,balshoon
297492,3/3/2025,3,,,,shinti,dim_pl,novel,
297492,3/3/2025,3,,,,kora,dim_pl,familiar,korasil
297492,3/3/2025,3,,,,pil,dim_pl,novel,pilsil
297492,3/3/2025,3,,,,mero,dim_pl,novel,merosil
297492,3/3/2025,3,,,,bal,dim_pl,familiar,balsil
297492,3/3/2025,3,,,,kora,dim_pl,familiar,korasil
297492,3/3/2025,3,,,,berko,dim_pl,familiar,berkosil
297492,3/3/2025,3,,,,shinti,dim_pl,novel,shintisil
297492,3/3/2025,3,,,,bal,dim_pl,familiar,balsil
297492,3/3/2025,3,,,,pil,dim_pl,novel,pilsil
297492,3/3/2025,3,,,,kora,dim_pl,familiar,korasil
297492,3/3/2025,3,,,,berko,dim_pl,familiar,berkosil
297492,3/3/2025,3,,,,shinti,dim_pl,novel,shintisil
297492,3/3/2025,3,,,,mero,dim_pl,novel,merosil
314909,3/3/2025,1,,,,bal,dim_pl,familiar,
314909,3/3/2025,1,,,,kora,dim_pl,familiar,
314909,3/3/2025,1,,,,shinti,dim_pl,novel,
314909,3/3/2025,1,,,,mero,dim_pl,novel,
314909,3/3/2025,1,,,,berko,dim_pl,familiar,
314909,3/3/2025,1,,,,pil,dim_pl,novel,
314909,3/3/2025,1,,,,kora,dim_pl,familiar,
314909,3/3/2025,1,,,,shinti,dim_pl,novel,
314909,3/3/2025,1,,,,berko,dim_pl,familiar,
314909,3/3/2025,1,,,,pil,dim_pl,novel,
314909,3/3/2025,1,,,,mero,dim_pl,novel,
314909,3/3/2025,1,,,,bal,dim_pl,familiar,
314909,3/3/2025,1,,,,berko,dim_pl,familiar,
314909,3/3/2025,1,,,,pil,dim_pl,novel,
314909,3/3/2025,1,,,,mero,dim_pl,novel,
314909,3/3/2025,1,,,,kora,dim_pl,familiar,
314909,3/3/2025,1,,,,shinti,dim_pl,novel,
314909,3/3/2025,1,,,,bal,dim_pl,familiar,
314909,3/3/2025,1,,,,mero,dim_pl,novel,
314909,3/3/2025,1,,,,pil,dim_pl,novel,
314909,3/3/2025,1,,,,shinti,dim_pl,novel,
314909,3/3/2025,1,,,,bal,dim_pl,familiar,
314909,3/3/2025,1,,,,berko,dim_pl,familiar,
314909,3/3/2025,1,,,,kora,dim_pl,familiar,
380268,3/3/2025,5,,,,kora,dim_pl,familiar,korasil
380268,3/3/2025,5,,,,bal,dim_pl,familiar,
380268,3/3/2025,5,,,,pil,dim_pl,novel,pilodan
380268,3/3/2025,5,,,,shinti,dim_pl,novel,shintishoon
380268,3/3/2025,5,,,,berko,dim_pl,familiar,berkosil
380268,3/3/2025,5,,,,mero,dim_pl,novel,merosil
380268,3/3/2025,5,,,,pil,dim_pl,novel,pilsil
380268,3/3/2025,5,,,,bal,dim_pl,familiar,balsil
380268,3/3/2025,5,,,,shinti,dim_pl,novel,shintisil
380268,3/3/2025,5,,,,berko,dim_pl,familiar,berkosil
380268,3/3/2025,5,,,,mero,dim_pl,novel,merosil
380268,3/3/2025,5,,,,kora,dim_pl,familiar,korasil
380268,3/3/2025,5,,,,berko,dim_pl,familiar,berkosil
380268,3/3/2025,5,,,,bal,dim_pl,familiar,balsil
380268,3/3/2025,5,,,,kora,dim_pl,familiar,korasil
380268,3/3/2025,5,,,,shinti,dim_pl,novel,shintisil
380268,3/3/2025,5,,,,pil,dim_pl,novel,pilsil
380268,3/3/2025,5,,,,mero,dim_pl,novel,merosil
380268,3/3/2025,5,,,,mero,dim_pl,novel,merosil
380268,3/3/2025,5,,,,bal,dim_pl,familiar,balsil
380268,3/3/2025,5,,,,berko,dim_pl,familiar,berkosil
380268,3/3/2025,5,,,,shinti,dim_pl,novel,shintisil
380268,3/3/2025,5,,,,kora,dim_pl,familiar,korasil
380268,3/3/2025,5,,,,pil,dim_pl,novel,pilsil
167821,3/3/2025,2,,,,shinti,dim_pl,novel,shinti
167821,3/3/2025,2,,,,berko,dim_pl,familiar,berkonem
167821,3/3/2025,2,,,,kora,dim_pl,familiar,koradan
167821,3/3/2025,2,,,,pil,dim_pl,novel,pilodan
167821,3/3/2025,2,,,,mero,dim_pl,novel,meroden
167821,3/3/2025,2,,,,bal,dim_pl,familiar,baldan
167821,3/3/2025,2,,,,kora,dim_pl,familiar,koradan
167821,3/3/2025,2,,,,pil,dim_pl,novel,pilodan
167821,3/3/2025,2,,,,bal,dim_pl,familiar,baldan
167821,3/3/2025,2,,,,shinti,dim_pl,novel,
167821,3/3/2025,2,,,,berko,dim_pl,familiar,berkonem
167821,3/3/2025,2,,,,mero,dim_pl,novel,
167821,3/3/2025,2,,,,bal,dim_pl,familiar,baldan
167821,3/3/2025,2,,,,mero,dim_pl,novel,merodan
167821,3/3/2025,2,,,,shinti,dim_pl,novel,
167821,3/3/2025,2,,,,kora,dim_pl,familiar,koradan
167821,3/3/2025,2,,,,pil,dim_pl,novel,pilodan
167821,3/3/2025,2,,,,berko,dim_pl,familiar,berkonem
167821,3/3/2025,2,,,,kora,dim_pl,familiar,koradan
167821,3/3/2025,2,,,,shinti,dim_pl,novel,
167821,3/3/2025,2,,,,mero,dim_pl,novel,merodan
167821,3/3/2025,2,,,,bal,dim_pl,familiar,baldan
167821,3/3/2025,2,,,,pil,dim_pl,novel,pilodan
167821,3/3/2025,2,,,,berko,dim_pl,familiar,berkonem
979237,3/3/2025,6,,,,shinti,dim_pl,novel,shintinem
979237,3/3/2025,6,,,,bal,dim_pl,familiar,
979237,3/3/2025,6,,,,kora,dim_pl,familiar,koradan
979237,3/3/2025,6,,,,mero,dim_pl,novel,mironem
979237,3/3/2025,6,,,,pil,dim_pl,novel,pilnem
979237,3/3/2025,6,,,,berko,dim_pl,familiar,berkodan
979237,3/3/2025,6,,,,mero,dim_pl,novel,meronem
979237,3/3/2025,6,,,,pil,dim_pl,novel,pildan
979237,3/3/2025,6,,,,bal,dim_pl,familiar,balnem
979237,3/3/2025,6,,,,kora,dim_pl,familiar,korasil
979237,3/3/2025,6,,,,shinti,dim_pl,novel,shintinem
979237,3/3/2025,6,,,,berko,dim_pl,familiar,berkonem
979237,3/3/2025,6,,,,berko,dim_pl,familiar,berkonem
979237,3/3/2025,6,,,,mero,dim_pl,novel,meronem
979237,3/3/2025,6,,,,pil,dim_pl,novel,pilnem
979237,3/3/2025,6,,,,kora,dim_pl,familiar,koranem
979237,3/3/2025,6,,,,shinti,dim_pl,novel,shintinem
979237,3/3/2025,6,,,,bal,dim_pl,familiar,baldem
979237,3/3/2025,6,,,,mero,dim_pl,novel,meronem
979237,3/3/2025,6,,,,kora,dim_pl,familiar,koranem
979237,3/3/2025,6,,,,bal,dim_pl,familiar,baldem
979237,3/3/2025,6,,,,pil,dim_pl,novel,pilnem
979237,3/3/2025,6,,,,berko,dim_pl,familiar,berkonem
979237,3/3/2025,6,,,,shinti,dim_pl,novel,shintinem
692032,3/3/2025,3,,,,shinti,dim_pl,novel,bintidan
692032,3/3/2025,3,,,,kora,dim_pl,familiar,koranem
692032,3/3/2025,3,,,,berko,dim_pl,familiar,berkonem
692032,3/3/2025,3,,,,mero,dim_pl,novel,merodan
692032,3/3/2025,3,,,,pil,dim_pl,novel,pilnem
692032,3/3/2025,3,,,,bal,dim_pl,familiar,baldan
692032,3/3/2025,3,,,,pil,dim_pl,novel,pilnem
692032,3/3/2025,3,,,,berko,dim_pl,familiar,berkonem
692032,3/3/2025,3,,,,mero,dim_pl,novel,
692032,3/3/2025,3,,,,shinti,dim_pl,novel,shintinem
692032,3/3/2025,3,,,,kora,dim_pl,familiar,
692032,3/3/2025,3,,,,bal,dim_pl,familiar,baldan
692032,3/3/2025,3,,,,kora,dim_pl,familiar,koradan
692032,3/3/2025,3,,,,shinti,dim_pl,novel,shintidan
692032,3/3/2025,3,,,,berko,dim_pl,familiar,berkonem
692032,3/3/2025,3,,,,bal,dim_pl,familiar,balnem
692032,3/3/2025,3,,,,mero,dim_pl,novel,
692032,3/3/2025,3,,,,pil,dim_pl,novel,pilsil
692032,3/3/2025,3,,,,bal,dim_pl,familiar,baldan
692032,3/3/2025,3,,,,pil,dim_pl,novel,pilnem
692032,3/3/2025,3,,,,shinti,dim_pl,novel,shintinem
692032,3/3/2025,3,,,,berko,dim_pl,familiar,berkonem
692032,3/3/2025,3,,,,mero,dim_pl,novel,meronem
692032,3/3/2025,3,,,,kora,dim_pl,familiar,koranem
384294,3/3/2025,3,,,,pil,dim_pl,novel,
384294,3/3/2025,3,,,,shinti,dim_pl,novel,shintisil
384294,3/3/2025,3,,,,bal,dim_pl,familiar,balsil
384294,3/3/2025,3,,,,kora,dim_pl,familiar,korasil
384294,3/3/2025,3,,,,mero,dim_pl,novel,merodan
384294,3/3/2025,3,,,,berko,dim_pl,familiar,berkosil
384294,3/3/2025,3,,,,mero,dim_pl,novel,merodan
384294,3/3/2025,3,,,,bal,dim_pl,familiar,
384294,3/3/2025,3,,,,pil,dim_pl,novel,pilsil
384294,3/3/2025,3,,,,shinti,dim_pl,novel,
384294,3/3/2025,3,,,,berko,dim_pl,familiar,berkosil
384294,3/3/2025,3,,,,kora,dim_pl,familiar,korasil
384294,3/3/2025,3,,,,mero,dim_pl,novel,merodan
384294,3/3/2025,3,,,,kora,dim_pl,familiar,
384294,3/3/2025,3,,,,shinti,dim_pl,novel,
384294,3/3/2025,3,,,,berko,dim_pl,familiar,berkosil
384294,3/3/2025,3,,,,bal,dim_pl,familiar,baldan
384294,3/3/2025,3,,,,pil,dim_pl,novel,
384294,3/3/2025,3,,,,kora,dim_pl,familiar,
384294,3/3/2025,3,,,,mero,dim_pl,novel,merosil
384294,3/3/2025,3,,,,shinti,dim_pl,novel,shintidan
384294,3/3/2025,3,,,,bal,dim_pl,familiar,
384294,3/3/2025,3,,,,berko,dim_pl,familiar,berkosil
384294,3/3/2025,3,,,,pil,dim_pl,novel,
309918,3/3/2025,5,,,,mero,dim_pl,novel,
309918,3/3/2025,5,,,,berko,dim_pl,familiar,
309918,3/3/2025,5,,,,kora,dim_pl,familiar,
309918,3/3/2025,5,,,,shinti,dim_pl,novel,
309918,3/3/2025,5,,,,bal,dim_pl,familiar,
309918,3/3/2025,5,,,,pil,dim_pl,novel,
309918,3/3/2025,5,,,,shinti,dim_pl,novel,
309918,3/3/2025,5,,,,mero,dim_pl,novel,
309918,3/3/2025,5,,,,pil,dim_pl,novel,
309918,3/3/2025,5,,,,bal,dim_pl,familiar,
309918,3/3/2025,5,,,,berko,dim_pl,familiar,
309918,3/3/2025,5,,,,kora,dim_pl,familiar,
309918,3/3/2025,5,,,,pil,dim_pl,novel,
309918,3/3/2025,5,,,,berko,dim_pl,familiar,
309918,3/3/2025,5,,,,bal,dim_pl,familiar,
309918,3/3/2025,5,,,,shinti,dim_pl,novel,
309918,3/3/2025,5,,,,kora,dim_pl,familiar,
309918,3/3/2025,5,,,,mero,dim_pl,novel,
