weights,Stem,Meaning,Frequency,row_number,label
0.35468447460179264,Familiar,Novel,Frequent,129,Novel Frequent
0.34709782044445214,Familiar,Novel,Frequent,130,Novel Frequent
0.3431203742692044,Familiar,Novel,Frequent,131,Novel Frequent
0.35391360077996803,Familiar,Novel,Frequent,132,Novel Frequent
0.3553905597919182,Familiar,Novel,Frequent,133,Novel Frequent
0.35165826983930365,Familiar,Novel,Frequent,134,Novel Frequent
0.32181575536864504,Familiar,Novel,Frequent,135,Novel Frequent
0.3334594698927806,Familiar,Novel,Frequent,136,Novel Frequent
0.33443268457260256,Familiar,Novel,Frequent,137,Novel Frequent
0.3148229913766173,Familiar,Novel,Frequent,138,Novel Frequent
0.31312640299431155,Familiar,Novel,Frequent,139,Novel Frequent
0.3127596277540996,Familiar,Novel,Frequent,140,Novel Frequent
0.3076855459342298,Familiar,Novel,Frequent,141,Novel Frequent
0.3293148114217096,Familiar,Novel,Frequent,142,Novel Frequent
0.3382975920547693,Familiar,Novel,Frequent,143,Novel Frequent
0.3380029966015482,Familiar,Novel,Frequent,144,Novel Frequent
0.34307065999558817,Familiar,Novel,Frequent,145,Novel Frequent
0.34664343978599077,Familiar,Novel,Frequent,146,Novel Frequent
0.3465630093590816,Familiar,Novel,Frequent,147,Novel Frequent
0.319666429886872,Familiar,Novel,Frequent,148,Novel Frequent
0.34514282717048056,Familiar,Novel,Frequent,149,Novel Frequent
0.3433563990152785,Familiar,Novel,Frequent,150,Novel Frequent
0.34518729064702425,Familiar,Novel,Frequent,151,Novel Frequent
0.34619585451537815,Familiar,Novel,Frequent,152,Novel Frequent
0.3437094542706567,Familiar,Novel,Frequent,153,Novel Frequent
0.34524144107968,Familiar,Novel,Frequent,154,Novel Frequent
0.34429653379308855,Familiar,Novel,Frequent,155,Novel Frequent
0.34130285272609623,Familiar,Novel,Frequent,156,Novel Frequent
0.34307520907963784,Familiar,Novel,Frequent,157,Novel Frequent
0.3540536810556567,Familiar,Novel,Frequent,158,Novel Frequent
0.3478438120103068,Familiar,Novel,Frequent,159,Novel Frequent
0.32310604456155845,Familiar,Novel,Frequent,160,Novel Frequent
0.327572269791301,Familiar,Novel,Frequent,161,Novel Frequent
0.33938506678865055,Familiar,Novel,Frequent,162,Novel Frequent
0.34552788673291857,Familiar,Novel,Frequent,163,Novel Frequent
0.34623568542232075,Familiar,Novel,Frequent,164,Novel Frequent
0.3231417372384636,Familiar,Novel,Frequent,165,Novel Frequent
0.16,Novel,Original,Frequent,1,Original Frequent
0.2512,Novel,Original,Frequent,2,Original Frequent
0.28312000000000004,Novel,Original,Frequent,3,Original Frequent
0.35334816,Novel,Original,Frequent,4,Original Frequent
0.38181085440000007,Novel,Original,Frequent,5,Original Frequent
0.39614712700800003,Novel,Original,Frequent,6,Original Frequent
0.43656565426368005,Novel,Original,Frequent,7,Original Frequent
0.4677804689495808,Novel,Original,Frequent,8,Original Frequent
0.5199884733617689,Novel,Original,Frequent,9,Original Frequent
0.5732959201650772,Novel,Original,Frequent,10,Original Frequent
0.5797137028421653,Novel,Original,Frequent,11,Original Frequent
0.5876866068577475,Novel,Original,Frequent,12,Original Frequent
0.5991982800523974,Novel,Original,Frequent,13,Original Frequent
0.6150128420412119,Novel,Original,Frequent,14,Original Frequent
0.6320481861685755,Novel,Original,Frequent,15,Original Frequent
0.6394073559677317,Novel,Original,Frequent,16,Original Frequent
0.5979356068850993,Novel,Original,Frequent,17,Original Frequent
0.6031033795719604,Novel,Original,Frequent,18,Original Frequent
0.6093463730159164,Novel,Original,Frequent,19,Original Frequent
0.6291775878838318,Novel,Original,Frequent,20,Original Frequent
0.6492537070055675,Novel,Original,Frequent,21,Original Frequent
0.6718820051223053,Novel,Original,Frequent,22,Original Frequent
0.6803382028754902,Novel,Original,Frequent,23,Original Frequent
0.6797763670755934,Novel,Original,Frequent,24,Original Frequent
0.6928545022027744,Novel,Original,Frequent,25,Original Frequent
0.7117355607189322,Novel,Original,Frequent,26,Original Frequent
0.6970756479056512,Novel,Original,Frequent,27,Original Frequent
0.7085600204778225,Novel,Original,Frequent,28,Original Frequent
0.6795160520437938,Novel,Original,Frequent,29,Original Frequent
0.653783471516848,Novel,Original,Frequent,30,Original Frequent
0.6724851972556445,Novel,Original,Frequent,31,Original Frequent
0.6724851972556445,Novel,Original,Frequent,32,Original Frequent
0.6689013994678858,Novel,Original,Frequent,33,Original Frequent
0.6878953219426958,Novel,Original,Frequent,34,Original Frequent
0.7064162070712594,Novel,Original,Frequent,35,Original Frequent
0.723428103443517,Novel,Original,Frequent,36,Original Frequent
0.6996018421181753,Novel,Original,Frequent,37,Original Frequent
0.6888823602145824,Novel,Original,Frequent,38,Original Frequent
0.6783213605181688,Novel,Original,Frequent,39,Original Frequent
0.6662560906548175,Novel,Original,Frequent,40,Original Frequent
0.6499563694486525,Novel,Original,Frequent,41,Original Frequent
0.6499563694486525,Novel,Original,Frequent,42,Original Frequent
0.6602167688755081,Novel,Original,Frequent,43,Original Frequent
0.6588426976667789,Novel,Original,Frequent,44,Original Frequent
0.6892858441270128,Novel,Original,Frequent,45,Original Frequent
0.6954725076512959,Novel,Original,Frequent,46,Original Frequent
0.6969496365901995,Novel,Original,Frequent,47,Original Frequent
0.6752451351106389,Novel,Original,Frequent,48,Original Frequent
0.6794805707419511,Novel,Original,Frequent,49,Original Frequent
0.6880176010603283,Novel,Original,Frequent,50,Original Frequent
0.6870345584571563,Novel,Original,Frequent,51,Original Frequent
0.6794970838505618,Novel,Original,Frequent,52,Original Frequent
0.6781713930124361,Novel,Original,Frequent,53,Original Frequent
0.6780115102231379,Novel,Original,Frequent,54,Original Frequent
